,Artist,Title,Album,Year,Date,Lyric
10,Selena Gomez,Rare,Rare (Target Exclusive),2020,2020-01-10,baby you've been so distant from me lately and lately dont even wanna call you baby  pre saw us gettin' older older burnin' toast in the toaster my ambitions were too high waiting up for you upstairs upstairs why you act like im not there baby right now it feels like   it feels like you don't care why don't you recognize i'm so rare always there you don't do the same for me that's not fair i don't have it all i'm not claiming to but i know that im special so special yeah and ill bet there's somebody else out there to tell me im rare to make me feel rare   baby don't make me count up all the reasons to stay with you no reason why you and i are not succeeding ahah mmm ah ah  pre saw us gettin' older oh burnin' toast in the toaster ahha my ambitions were too high too high waiting up for you upstairs upstairs why you act like im not there ahha baby right now it feels like what   it feels like you don't care why don't you recognize i'm so rare i'm so rare always there you don't do the same for me that's not fair i don't have it all i'm not claiming to but i know that i'm special so special yeah and i'll bet there's somebody else out there to tell me i'm rare to make me feel rare yeah yeah   i'm not gonna beg for you i'm not gonna let you make me cry ah nah nah make me cry not getting enough from you nooh didn't you know i'm hard to find find hard to find  pre saw us gettin' older burnin' toast in the toaster my ambitions were too high too high waiting up for you upstairs why you act like i'm not there baby right now it feels like   it feels like you don't care you don't care why don't you recognize i'm so rare so rare i'm always there you don't do the same for me that's that's not not fair i don't have it all i don't have it all i'm not claiming to i'm not claiming to but i know that i'm special so special yeah and i'll bet there's somebody else out there to tell me i'm rare to make me feel rare ooh yeah   ah ah so rare rare ah ah rare
11,Selena Gomez,Souvenir,Rare (Deluxe),2020,2020-04-09,chills   new york back in august tenth floor balcony smoke is floating over jane and greenwich street goosebumps from your wild eyes when they're watching me shivers dance down my spine head down to my feet  pre swimming in your eyes in your eyes in your eyes egyptian blue something i've never had without you   you're giving me chills at a hundred degrees it's better than pills how you put me to sleep calling your name the only language i can speak taking my breath a souvenir that you can keep  post giving me chills chills   sunset tower lobby waiting there for me in the elevator fumble for your key kissed in every corner presidential suite opened that bordeaux from 99  pre swimming in your eyes in your eyes in your eyes egyptian blue something i've never had without you   you're giving me chills at a hundred degrees it's better than pills how you put me to sleep calling your name the only language i can speak taking my breath a souvenir that you can keep  post giving me chills   take my taketake my breath away just like take my breath away just like a souvenir take my taketake my breath away just like take my breath away just like a souvenir   you're giving me chills at a hundred degrees a hundred it's better than pills how you put me to sleep puts me yeah calling your name the only language i can speak taking my breath a souvenir that you can keep   giving me chills take my taketake my breath away just like you're giving me chills take my breath away just like a souvenir giving me chills take my taketake my breath away just like you're giving me chills take my breath away just like a souvenir
12,Selena Gomez,Vulnerable,Rare (Target Exclusive),2020,2020-01-10,if i give you every piece of me i know that you could drop it give you the chance i know that you could take advantage once you got it if i open up my heart to you i know that you could lock it throw away the key and keep it there forever in your pocket if i give the opportunity to you then would you blow it if i was the greatest thing to happen to you would you know it if my love was like a flower would you plant it would you grow it i'ma give you all my body are you strong enough to hold it  pre if i show you all my demons and we dive into the deep end would we crash and burn like every time before i would tell you all my secrets wrap your arms around my weakness if the only other option's letting go   i'll stay vulnerable yeah i'll stay vulnerable yeah i'll stay vulnerable   if i hand you my emotions would you even wanna take it would you even wanna take it yeah if i give you all my trust then would you fumble it and break it mm mm mm mm if i let you cross my finish line then would you wanna make it would you wanna make it would you wanna make it i think i'm ready won't you come and flip the switch and activate it ooh  pre if i show you all my demons and we dive into the deep end would we crash and burn like every time before i would tell you all my secrets wrap your arms around my weakness if the only other option's letting go   i'll stay vulnerable yeah yeah yeah i'll stay vulnerable yeah yeah yeah i'll stay vulnerable  nonlyrical vocal   pre if i show you all my demons and we dive into the deep end would we crash and burn like every time before i would tell you all my secrets wrap your arms around my weakness if the only other option's letting go   i'll stay vulnerable yeah yeah yeah yeah yeah yeah yeah i'll stay vulnerable yeah ooh yeah yeah yeah yeah yeah yeah   if i show you all my demons and we dive into the deep end would we crash and burn like every time before i'll stay vulnerable i would tell you all my secrets wrap your arms around my weakness if the only other option's letting go i'll stay vulnerable
13,Selena Gomez,Boyfriend,Rare (Deluxe),2020,2020-04-09,i want a boyfriend but i just keep hitting dead ends try to take a shortcut but i get cut again and again i want a boyfriend tell me are there any good ones left i keep finding wrong ones but i want love again and again i want a boyfriend   i been up all night pretty restlessly think i might know why ah i've been doing just fine but baby that don't mean that i'm feeling anti you and me  pre there's a difference between a want and a need some nights i just want more than me i know that there's a fine line between it's not what i need but yeah   i want a boyfriend but i just keep hitting dead ends try to take a shortcut but i get cut again and again yeah i want a boyfriend uhhuh tell me are there any good ones left i keep finding wrong ones but i want love again and again yeah  post i want a boyfriend i want a boyfriend   i could phone a friend use a hotline or something but that won't get the job done uhuh 'cause every time i try yeah yeah yeah every time they lie uh oohhoo i get a little anti you and me  pre there's a difference between a want and a need some nights i just want more than me i know that there's a fine line between it's not what i need but oohhoo   i want a boyfriend but i just keep hitting dead ends try to take a shortcut but i get cut again and again yeah ooh i want a boyfriend uhhuh tell me are there any good ones left i keep finding wrong ones but i want love again and again   i want a boyfriend ah ayy yeah i want a boyfriend ah i try to i want a ah yeah i want a boyfriend ah yeah i want a
14,Selena Gomez,Kill Em With Kindness,Revival,2016,2016-05-03,the world can be a nasty place you know it i know it yeah we dont have to fall from grace put down the weapons you fight with   kill 'em with kindness kill 'em with kindness kill 'em kill 'em kill 'em with kindness kill 'em with kindness kill 'em with kindness go ahead go ahead go ahead now   were running out of time chasing our lies everyday a small piece of you dies always somebody youre willing to fight to be right  pre your lies are bullets your mouth's a gun and no war in anger was ever won put out the fire before igniting next time youre fighting   kill 'em with kindness kill 'em with kindness kill 'em kill 'em kill 'em with kindness kill 'em with kindness kill 'em with kindness go ahead go ahead go ahead now   go ahead go ahead now go ahead go ahead now  pre your lies are bullets your mouth's a gun no war in anger was ever won put out the fire before igniting next time youre fighting   kill 'em with kindness kill 'em with kindness kill 'em kill 'em kill 'em with kindness kill 'em with kindness kill 'em with kindness go ahead go ahead go ahead now   go ahead go ahead now go ahead go ahead now go ahead go ahead now
15,Selena Gomez,Ring,Rare (Target Exclusive),2020,2020-01-10,you all in your feelings baby all into me i'm one in a billion baby don't you agree  pre obviously you know i'm aware of that i'm breakin' hearts like a heart attack got him right where the carats at   wrapped 'round my finger like a ring ring ring they just like puppets on a string string string i put it down they call me up they doin' way too much so i'll just let it ring ring ring ohoh   yeah i received your message all twentythree twentythree you know i'm jordan with it goat goat  pre obviously you know i'm aware of that i'm breakin' hearts like a heart attack i got him right where the carats at yeah   wrapped 'round my finger like a ring ring ring they just like puppets on a string string string i put it down they call me up they doin' way too much so i'll just let it ring ring ring wrapped 'round my finger like a ring ring ring they wanna give me everything thing thing i put it down they call me up oh no no no no no so i'll just let it ring ring ring   circlin' me they just like satellites ooh circlin' me all day and every night ooh yeah circlin' me i'm sure you sympathize ooh alalalalalalala ooh oh nana   wrapped 'round my finger like a ring ring ring they just like puppets on a string string string i put it down they call me up they doin' way too much so i'll just let it ring ring ring wrapped 'round my finger like a ring ring ring they wanna give me everything thing thing i put it down they call me up oh no no no no no so i'll just let it ring ring ring
16,Selena Gomez,People You Know,Rare (Target Exclusive),2020,2020-01-10,you were runnin' through me like water now the feeling's leavin' me dry these days we couldn't be farther so hows it feel to be on the other side  pre so many wasted wasted nights with nights with you you i still can taste it taste it i hate it wish i could take it back 'cause   we used to be close but people can go from people you know to people you don't and what hurts the most is people can go from people you know to people you don't we used to be close but people can go from people you know to people you don't and what hurts the most is people can go from people you know to people you don't   when it was good we were on fire now i'm breathin' ashes and dust i always wanna get higher i never know when enough is enough  pre so many wasted wasted nights with nights with you you i still can taste it taste it i hate it wish i could take it back 'cause   we used to be close but people can go from people you know to people you don't and what hurts the most is people can go from people you know to people you don't we used to be close but people can go from people you know to people you don't and what hurts the most is people can go from people you know to people you don't  post dumdumdum dadadumdumdum dadadumdum dadadadum people you don't dumdumdum dadadumdumdum dadadumdum dadadadum people you don't ooh from people you know to people you don't ooh from people you know to people you don't   we used to be close but people can go from people you know to people you don't and what hurts the most is people can go from people you know to people you don't we used to be close but people can go from people you know to people you don't and what hurts the most is people can go from people you know to people you don't  post dumdumdum dadadumdumdum ooh dadadumdum dadadum from people you know to people you don't dumdumdum dadadumdumdum ooh dadadumdum dadadum from people you know to people you don't dumdumdum dadadumdumdum ooh dadadumdum dadadum from people you know to people you don't dumdumdum dadadumdumdum ooh dadadumdum dadadum from people you know to people you don't
17,Selena Gomez,Only You,13 Reasons Why (Season 1),2017,2017-03-30,looking from a window above it's like a story of love can you hear me came back only yesterday i'm moving farther away want you near me   all i needed was the love you gave all i needed for another day and all i ever knew only you   sometimes when i think of her name when it's only a game and i need you listen to the words that you say it's getting harder to stay when i see you   all i needed was the love you gave all i needed for another day and all i ever knew only you only you only you only you only you   this is gonna take a long time and i wonder what's mine can't take no more wonder if you'll understand it's just the touch of your hand behind a closed door   and all i needed was the love you gave all i needed for another day and all i ever knew only you all i needed was the love you gave all i needed for another day and all i ever knew only you only you
18,Selena Gomez,A Sweeter Place,Rare (Target Exclusive),2020,2020-01-10,kid cudi yeah yeah yeah yeah ah   selena gomez is there a place where i can hide away red lips french kiss my worries all away there must be a sweeter place we can sugarcoat the taste sweeter place there must be a sweeter  post selena gomez place where i can   selena gomez ooh you'll really wanna know where i've been all this time so lemme tell ya ooh got two feet on the ground and felt what real is like what it was like livin' out of the scene out in the wild learnin' to breathe up in the clouds far from the crowds i can't believe i can be loud holdin' hands with the darkness and knowin' my heart is allowed allowed   selena gomez is there a place where i can hide away red lips french kiss my worries all away there must be a sweeter place we can sugarcoat the taste sweeter place there must be a sweeter  post selena gomez place where i can place where i can   kid cudi as i fantasize so much to see i'm in paradise oh i always seems i'm new inside deep deep down in me i go now baby born to fly oh i now see how could it be we will find our way we'll find the things we seek oohee you see i'm mesmerized this is just for me and i am cuttin' ties goodbye ooh no no no no   selena gomez is there a place where i can hide away hide away red lips french kiss my worries all away all away there must be a sweeter place we can sugarcoat the taste sweeter place there must be a sweeter  post selena gomez place where i can place where i can   selena gomez having no fear no fear heaven is near oh oh woah head is so clear so clear a sweeter place my sweeter place having no fear no fear heaven is near oh oh woah head is so clear so clear my sweeter place my sweeter place   selena gomez is there a place where i can hide away hide away red lips french kiss my worries all away all away there must be a sweeter place we can sugarcoat the taste sweeter place there must be a sweeter  post kid cudi  selena gomez yeah yeah ooh place where i can yeah yeah ooh
19,Selena Gomez,De Una Vez,Revelación - EP,2021,2021-01-14,letra de de una vez   ya no duele como antes no la herida de tu amor sanó  coro de una vez por toda' ahahah soy más fuerte sola ahahah y es que no me arrepiento del pasado sé que el tiempo a tu lado cortó mis alas pero ahora este pecho es antibalas  verso no te tengo a ti me tengo a mí no es para que piense' que esto es pa' ti nah yo me fui para que no se te olvide que a una muerte como tú sе revive cuando se sеque el último mar es cuando pensaré en regresar está sobreentendido lo que siento ya no estás qué bueno es el tiempo estoy curá' de ti te dije ya ya no te siento aquí no te siento ya nunca supiste no me supiste valorar y oh  coro de una vez por toda' de una vez por toda' ahahah soy más fuerte sola ahahahah y es que no me arrepiento del pasado sé que el tiempo a tu lado cortó mis alas ahah pero ahora este pecho es antibalas   oh ahahah ahah ahora este pecho es antibalas uhuhuhuh sola ahah ah ahora este pecho es antibalas
20,Selena Gomez,Cut You Off,Rare (Target Exclusive),2020,2020-01-10,pull up to the mirror staring at my face gotta chopchop all the extra weight i've been carrying for fourteenhundredsixty days gotta gotta gotta clean my slate  pre and i might as well just tell you while i'm drunk yeah the truth is that i think i've had enough professionally messin' with my trust how could i confuse that shit for love   so i gotta get you out my head now i just cut you off you out my head now i just cut you off when i'm without you i don't overthink it i just carry on get you out my head now i just cut you off   i imagine all the endless places i could know if i dropdrop and i let you go all the possibilities i got from head to toe yeah they'd yeah they'd yeah they'd start to show  pre and i might as well just tell you while i'm drunk yeah the truth is that i think i've had enough had enough emotionally messin' with my health ha how could i confuse that shit for love   so i gotta get you out my head now i just cut you off you out my head now i just cut you off when i'm without you i don't overthink it i just carry on get you out my head now i just i just i just      you out my head now i just when i'm without you out my head now   so i gotta get you out my head now i just i just cut you off yeah i cut you off you out my head now i just cut you off when i'm without you i don't overthink it i just carry on get you out my head now i just i just yeah
21,Selena Gomez,Perfect,Revival,2015,2015-10-09,different inflection when you say my name kiss me but your kiss don't taste the same is it real or am i going out of my mind curious 'bout the company that you keep cause i hear you talking 'bout her in your sleep and now you've got me talking 'bout her in mine  pre  ooh and i bet she has it all bet she's beautiful like you like you and i bet she's got that touch makes you fall in love like you like you   i can taste her lipstick and see her laying across your chest i can feel the distance every time you remember her fingertips maybe i should be more like her maybe i should be more like her i can taste her lipstick it's like i'm kissing her too and she's perfect and she's perfect   how does she touch you can i try it too i know you're twisted but baby i'm twisted too i wanna know how she could make a man lose his mind  pre  with the smell of her perfume i could love her too like you like you and i can almost hear her laugh curving on her back for you for you   i can taste her lipstick and see her laying across your chest i can feel the distance every time you remember her fingertips maybe i should be more like her maybe i should be more like her i can taste her lipstick it's like i'm kissing her too and she's perfect   i can see her body rushing into you crashing on your skin burning within burning so deep deep on your skin skin next to me she's crashing on your skin settling in burning so deep deep on your skin skin while you sleep uh   i can taste her lipstick and see her laying across your chest i can feel the distance every time you remember her fingertips maybe i should be more like her maybe i should be more like her i can taste her lipstick it's like i'm kissing her too and she's perfect
