,Artist,Title,Album,Year,Date,Lyric
10,Taylor Swift,...Ready for It?,reputation,2017,2017-09-03,knew he was a killer first time that i saw him wondered how many girls he had loved and left haunted but if he's a ghost then i can be a phantom holdin' him for ransom some some boys are tryin' too hard he don't try at all though younger than my exes but he act like such a man so i see nothing better i keep him forever like a vendettata  pre i i i see how this is gon' go touch me and you'll never be alone iisland breeze and lights down low no one has to know   in the middle of the night in my dreams you should see the things we do baby in the middle of the night in my dreams i know i'm gonna be with you so i take my time are you ready for it   knew i was a robber first time that he saw me stealing hearts and running off and never sayin' sorry but if i'm a thief then he can join the heist and we'll move to an island and and he can be my jailer burton to this taylor every love i've known in comparison is a failure i forget their names now i'm so very tame now never be the same now now  pre i i i see how this is gon' go touch me and you'll never be alone iisland breeze and lights down low no one has to know no one has to know   in the middle of the night in my dreams you should see the things we do baby in the middle of the night in my dreams i know i'm gonna be with you so i take my time are you ready for it oh are you ready for it  refrain baby let the games begin let the games begin let the games begin baby let the games begin let the games begin let the games begin  pre i i i see how this is gon' go touch me and you'll never be alone iisland breeze and lights down low no one has to know   in the middle of the night night in my dreams my dreams you should see the things we do we do baby baby hmm eh in the middle of the night in my dreams my dreams i know i'm gonna be with you i know i'm gonna be with you so i take my time in the middle of the night  refrain baby let the games begin let the games begin let the games begin are you ready for it baby let the games begin let the games begin let the games begin are you ready for it
11,Taylor Swift,Blank Space,1989,2014,2014-10-27,nice to meet you where you been i could show you incredible things magic madness heaven sin saw you there and i thought oh my god look at that face you look like my next mistake love's a game wanna play ayy   new money suit and tie i can read you like a magazine ain't it funny rumors fly and i know you heard about me so hey let's be friends i'm dyin' to see how this one ends grab your passport and my hand i can make the bad guys good for a weekend   so it's gonna be forever or it's gonna go down in flames you can tell me when it's over mm if the high was worth the pain got a long list of exlovers they'll tell you i'm insane 'cause you know i love the players and you love the game 'cause we're young and we're reckless we'll take this way too far it'll leave you breathless hmm or with a nasty scar got a long list of exlovers they'll tell you i'm insane but i've got a blank space baby and i'll write your name   cherry lips crystal skies i could show you incredible things stolen kisses pretty lies you're the king baby i'm your queen find out what you want be that girl for a month wait the worst is yet to come oh no  4 screaming crying perfect storms i can make all the tables turn rose garden filled with thorns keep you second guessin' like oh my god who is she i get drunk on jealousy but you'll come back each time you leave 'cause darling i'm a nightmare dressed like a daydream   so it's gonna be forever or it's gonna go down in flames you can tell me when it's over mm if the high was worth the pain got a long list of exlovers they'll tell you i'm insane 'cause you know i love the players and you love the game 'cause we're young and we're reckless we'll take this way too far it'll leave you breathless hmm or with a nasty scar got a long list of exlovers they'll tell you i'm insane but i've got a blank space baby and i'll write your name   boys only want love if it's torture don't say i didn't say i didn't warn ya boys only want love if it's torture don't say i didn't say i didn't warn ya   so it's gonna be forever or it's gonna go down in flames you can tell me when it's over mm if the high was worth the pain got a long list of exlovers they'll tell you i'm insane 'cause you know i love the players and you love the game 'cause we're young and we're reckless we'll take this way too far it'll leave you breathless hmm or with a nasty scar got a long list of exlovers they'll tell you i'm insane but i've got a blank space baby and i'll write your name
12,Taylor Swift,​my tears ricochet,folklore,2020,2020-07-24,we gather here we line up weepin' in a sunlit room and if i'm on fire you'll be made of ashes too even on my worst day did i deserve babe all the hell you gave me 'cause i loved you i swear i loved you 'til my dying day   i didn't have it in myself to go with grace and you're the hero flying around saving face and if i'm dead to you why are you at the wake cursing my name wishing i stayed look at how my tears ricochet   we gather stones never knowing what they'll mean some to throw some to make a diamond ring you know i didn't want to have to haunt you but what a ghostly scene you wear the same jewels that i gave you as you bury me   i didn't have it in myself to go with grace 'cause when i'd fight you used to tell me i was brave and if i'm dead to you why are you at the wake cursing my name wishing i stayed look at how my tears ricochet   and i can go anywhere i want anywhere i want just not home and you can aim for my heart go for blood but you would still miss me in your bones and i still talk to you when i'm screaming at the sky and when you can't sleep at night you hear my stolen lullabies   i didn't have it in myself to go with grace and so the battleships will sink beneath the waves you had to kill me but it killed you just the same cursing my name wishing i stayed you turned into your worst fears and you're tossing out blame drunk on this pain crossing out the good years and you're cursing my name wishing i stayed look at how my tears ricochet
13,Taylor Swift,​willow,evermore,2020,2020-12-11,i'm like the water when your ship rolled in that night rough on the surface but you cut through like a knife and if it was an openshut case i never would've known from that look on your face lost in your current like a priceless wine   the more that you say the less i know wherever you stray i follow i'm begging for you to take my hand wreck my plans that's my man   life was a willow and it bent right to your wind head on the pillow i could feel you sneakin' in as if you were a mythical thing like you were a trophy or a champion ring and there was one prize i'd cheat to win   the more that you say the less i know wherever you stray i follow i'm begging for you to take my hand wreck my plans that's my man you know that my train could take you home anywhere else is hollow i'm begging for you to take my hand wreck my plans that's my man   life was a willow and it bent right to your wind they count me out time and time again life was a willow and it bent right to your wind but i come back stronger than a '90s trend   wait for the signal and i'll meet you after dark show me the places where the others gave you scars now this is an openshut case i guess i should've known from the look on your face every baitandswitch was a work of art   the more that you say the less i know wherever you stray i follow i'm begging for you to take my hand wreck my plans that's my man you know that my train could take you home anywhere else is hollow i'm begging for you to take my hand wreck my plans that's my man the more that you say the less i know wherever you stray i follow i'm begging for you to take my hand wreck my plans that's my man you know that my train could take you home anywhere else is hollow i'm begging for you to take my hand wreck my plans that's my man   hey that's my man that's my man yeah that's my man every baitandswitch was a work of art that's my man hey that's my man i'm begging for you to take my hand wreck my plans that's my man
14,Taylor Swift,​champagne problems,evermore,2020,2020-12-11,you booked the night train for a reason so you could sit there in this hurt bustling crowds or silent sleepers you're not sure which is worse   because i dropped your hand while dancing left you out there standing crestfallen on the landing champagne problems your mom's ring in your pocket my picture in your wallet your heart was glass i dropped it champagne problems   you told your family for a reason you couldn't keep it in your sister splashed out on the bottle now no one's celebrating   dom pérignon you brought it no crowd of friends applauded your hometown skeptics called it champagne problems you had a speech you're speechless love slipped beyond your reaches and i couldn't give a reason champagne problems   your midas touch on the chevy door november flush and your flannel cure this dorm was once a madhouse i made a joke well it's made for me how evergreen our group of friends don't think we'll say that word again and soon they'll have the nerve to deck the halls that we once walked through one for the money two for the show i never was ready so i watch you go sometimes you just don't know the answer 'til someone's on their knees and asks you she would've made such a lovely bride what a shame she's fucked in the head they said but you'll find the real thing instead she'll patch up your tapestry that i shred   and hold your hand while dancing never leave you standing crestfallen on the landing with champagne problems your mom's ring in your pocket her picture in your wallet you won't remember all my champagne problems   you won't remember all my champagne problems
15,Taylor Swift,​invisible string,folklore,2020,2020-07-24,green was the color of the grass where i used to read at centennial park i used to think i would meet somebody there teal was the color of your shirt when you were sixteen at the yogurt shop you used to work at to make a little money   time curious time gave me no compasses gave me no signs were there clues i didn't see and isn't it just so pretty to think all along there was some invisible string tying you to me oohoohoohooh   bad was the blood of the song in the cab on your first trip to la you ate at my favorite spot for dinner bold was the waitress on our threeyear trip getting lunch down by the lakes she said i looked like an american singer   time mystical time cutting me open then healing me fine were there clues i didn't see and isn't it just so pretty to think all along there was some invisible string tying you to me oohoohoohooh   a string that pulled me out of all the wrong arms right into that dive bar something wrapped all of my past mistakes in barbed wire chains around my demons wool to brave the seasons one single thread of gold tied me to you   cold was the steel of my axe to grind for the boys who broke my heart now i send their babies presents gold was the color of the leaves when i showed you around centennial park hell was the journey but it brought me heaven   time wondrous time gave me the blues and then purplepink skies and it's cool baby with me and isn't it just so pretty to think all along there was some invisible string tying you to me oohoohoohooh me oohoohoohooh   ahahah ahahah
16,Taylor Swift,​the last great american dynasty,folklore,2020,2020-07-24,rebekah rode up on the afternoon train it was sunny her saltbox house on the coast took her mind off st louis bill was the heir to the standard oil name and money and the town said how did a middleclass divorcée do it the wedding was charming if a little gauche there's only so far new money goes they picked out a home and called it holiday house their parties were tasteful if a little loud the doctor had told him to settle down it must have been her fault his heart gave out   and they said there goes the last great american dynasty who knows if she never showed up what could've been there goes the maddest woman this town has ever seen she had a marvelous time ruining everything   rebekah gave up on the rhode island set forever flew in all her bitch pack friends from the city filled the pool with champagne and swam with the big names and blew through the money on the boys and the ballet and losing on card game bets with dalí   and they said there goes the last great american dynasty who knows if she never showed up what could've been there goes the most shameless woman this town has ever seen she had a marvelous time ruining everything   they say she was seen on occasion pacing the rocks staring out at the midnight sea and in a feud with her neighbor she stole his dog and dyed it key lime green fifty years is a long time holiday house sat quietly on that beach free of women with madness their men and bad habits and then it was bought by me   who knows if i never showed up what could've been there goes the loudest woman this town has ever seen i had a marvelous time ruining everything   i had a marvelous time ruining everything a marvelous time ruining everything a marvelous time i had a marvelous time
17,Taylor Swift,Delicate,reputation,2017,2017-11-10,this ain't for the best my reputation's never been worse so you must like me for me we can't make any promises now can we babe but you can make me a drink   dive bar on the east side where you at phone lights up my nightstand in the black come here you can meet me in the back dark jeans and your nikes look at you oh damn never seen that color blue just think of the fun things we could do 'cause i like you  pre this ain't for the best my reputation's never been worse so you must like me for me yeah i want you we can't make any promises now can we babe but you can make me a drink   is it cool that i said all that is it chill that you're in my head 'cause i know that it's delicate delicate is it cool that i said all that is it too soon to do this yet 'cause i know that it's delicate isn't it isn't it isn't it isn't it isn't it isn't it isn't it isn't it delicate   third floor on the west side me and you handsome you're a mansion with a view do the girls back home touch you like i do long night with your hands up in my hair echoes of your footsteps on the stairs stay here honey i don't wanna share 'cause i like you  pre this ain't for the best my reputation's never been worse so you must like me for me yeah i want you we can't make any promises now can we babe but you can make me a drink   is it cool that i said all that is it chill that you're in my head 'cause i know that it's delicate delicate is it cool that i said all that is it too soon to do this yet 'cause i know that it's delicate isn't it isn't it isn't it isn't it isn't it isn't it isn't it isn't it delicate   sometimes i wonder when you sleep are you ever dreaming of me sometimes when i look into your eyes i pretend you're mine all the damn time 'cause i like you   is it cool that i said all that is it chill that you're in my head 'cause i know that it's delicate delicate yeah i want you is it cool that i said all that is it too soon to do this yet 'cause i know that it's delicate delicate 'cause i like you is it cool that i said all that isn't it isn't it isn't it isn't it is it chill that you're in my head isn't it isn't it isn't it isn't it 'cause i know that it's delicate isn't it isn't it isn't it isn't it yeah i want you is it cool that i said all that isn't it isn't it isn't it isn't it is it too soon to do this yet isn't it isn't it isn't it 'cause i know that it's delicate isn't it delicate
18,Taylor Swift,Call It What You Want,reputation,2017,2017-11-03,my castle crumbled overnight i brought a knife to a gunfight they took the crown but it's alright all the liars are calling me one nobody's heard from me for months i'm doin' better than i ever was 'cause   my baby's fit like a daydream walking with his head down i'm the one he's walking to so call it what you want yeah call it what you want to my baby's fly like a jet stream high above the whole scene loves me like i'm brand new so call it what you want yeah call it what you want to   all my flowers grew back as thorns windows boarded up after the storm he built a fire just to keep me warm all the drama queens taking swings all the jokers dressing up as kings they fade to nothing when i look at him and i know i make the same mistakes every time s burn i never learn at least i did one thing right i did one thing right i'm laughing with my lover makin' forts under covers trust him like a brother yeah you know i did one thing right starry eyes sparkin' up my darkest night   my baby's fit like a daydream walking with his head down i'm the one he's walking to so call it what you want yeah call it what you want to my baby's fly like a jet stream high above the whole scene loves me like i'm brand new call it what you want call it what you want call it so call it what you want yeah call it what you want to   i want to wear his initial on a chain 'round my neck chain 'round my neck not because he owns me but 'cause he really knows me which is more than they can say i i recall late november holding my breath slowly i said you don't need to save me but would you run away with me yes would you run away   my baby's fit like a daydream walking with his head down i'm the one he's walking to call it what you want call it what you want call it so call it what you want yeah call it what you want to my baby's fly like a jet stream high above the whole scene loves me like i'm brand new call it what you want call it what you want call it so call it what you want yeah call it what you want to   call it what you want call it call it what you want call it what you want call it call it what you want call it what you want call it call it what you want call it what you want call it call it what you want call it what you want call it call it what you want call it what you want call it call it what you want call it what you want call it call it what you want yeah call it what you want to
19,Taylor Swift,Cruel Summer,Lover,2019,2019-08-23,yeah yeah yeah yeah   fever dream high in the quiet of the night you know that i caught it oh yeah you're right i want it bad bad boy shiny toy with a price you know that i bought it oh yeah you're right i want it  pre killing me slow out the window i'm always waiting for you to be waiting below devils roll the dice angels roll their eyes what doesn't kill me makes me want you more   and it's new the shape of your body it's blue the feeling i've got and it's ooh whoa oh it's a cruel summer it's cool that's what i tell 'em no rules in breakable heaven but ooh whoa oh it's a cruel summer with you   hang your head low in the glow of the vending machine i'm not dying oh yeah you're right i want it we say that we'll just screw it up in these trying times we're not trying oh yeah you're right i want it  pre  so cut the headlights summer's a knife i'm always waiting for you just to cut to the bone devils roll the dice angels roll their eyes and if i bleed you'll be the last to know   oh it's new the shape of your body it's blue the feeling i've got and it's ooh whoa oh it's a cruel summer it's cool that's what i tell 'em no rules in breakable heaven but ooh whoa oh it's a cruel summer with you   i'm drunk in the back of the car and i cried like a baby coming home from the bar oh said i'm fine but it wasn't true i don't wanna keep secrets just to keep you and i snuck in through the garden gate every night that summer just to seal my fate oh and i scream for whatever it's worth i love you ain't that the worst thing you ever heard he looks up grinning like a devil   it's new the shape of your body it's blue the feeling i've got and it's ooh whoa oh it's a cruel summer it's cool that's what i tell 'em no rules in breakable heaven but ooh whoa oh it's a cruel summer with you   i'm drunk in the back of the car and i cried like a baby coming home from the bar oh said i'm fine but it wasn't true i don't wanna keep secrets just to keep you and i snuck in through the garden gate every night that summer just to seal my fate oh and i scream for whatever it's worth i love you ain't that the worst thing you ever heard yeah yeah yeah yeah
