,Artist,Title,Album,Year,Date,Lyric
10,Katy Perry,I Kissed a Girl,One of the Boys,2008,2008-04-28,this was never the way i planned not my intention i got so brave drink in hand lost my discretion it's not what i'm used to just wanna try you on i'm curious for you caught my attention   i kissed a girl and i liked it the taste of her cherry chapstick i kissed a girl just to try it i hope my boyfriend don't mind it it felt so wrong it felt so right don't mean i'm in love tonight i kissed a girl and i liked it i liked it   no i don't even know your name it doesn't matter you're my experimental game just human nature it's not what good girls do not how they should behave my head gets so confused hard to obey   i kissed a girl and i liked it the taste of her cherry chapstick i kissed a girl just to try it i hope my boyfriend don't mind it it felt so wrong it felt so right don't mean i'm in love tonight i kissed a girl and i liked it i liked it   us girls we are so magical soft skin red lips so kissable hard to resist so touchable too good to deny it ain't no big deal it's innocent   i kissed a girl and i liked it the taste of her cherry chapstick i kissed a girl just to try it i hope my boyfriend don't mind it it felt so wrong it felt so right don't mean i'm in love tonight i kissed a girl and i liked it i liked it
11,Katy Perry,California Gurls,Teenage Dream,2010,2010-05-07,snoop dogg greetings loved ones let's take a journey   katy perry i know a place where the grass is really greener warm wet and wild there must be something in the water sipping gin and juice laying underneath the palm trees undone the boys break their necks tryna creep a little sneak peek at us  pre katy perry you could travel the world but nothing comes close to the golden coast once you party with us you'll be falling in love ohohohohohohoh   katy perry california girls we're unforgettable daisy dukes bikinis on top sunkissed skin so hot we'll melt your popsicle ohohohohoh ohohohohohohoh california girls we're undeniable fine fresh fierce we got it on lock west coast represent now put your hands up ohohohohoh ohohohohohohoh   katy perry sex sex on the beach we don't mind sand in our stilettos we freak in my jeep horn honks snoop doggy dogg on the stereo ohoh  pre katy perry you could travel the world you could travel the world but nothing comes close to the golden coast once you party with us once you party with us you'll be falling in love ohohohohohohoh   katy perry  snoop dogg california girls we're unforgettable california daisy dukes bikinis on top sunkissed skin so hot we'll melt your popsicle ohohohohoh ohohohohohohoh california girls california we're undeniable fine fresh fierce we got it on lock west coast represent west coast now put your hands up ohohohohoh ohohohohohohoh   snoop dogg  katy perry both toned tan fit and ready turn it up cause it's getting heavy wild wild west coast these are the girls i love the most i mean the ones i mean like she's the one kiss her touch her squeeze her buns uh the girl's a freak she drive a jeep and live on the beach i'm okay i won't play i love the bay just like i love la venice beach and palm springs summertime is everything homeboys banging out all that ass hanging out bikinis zucchinis martinis no weenies just the king and a queenie katy my lady yeah lookie here baby uhhuh i'm all up on ya 'cause you representin' california ohoh yeah   katy perry  snoop dogg california girls we're unforgettable daisy dukes bikinis on top sunkissed skin so hot we'll melt your popsicle ohohohohoh ohohohohohohoh come on come on california girls we're undeniable fine fresh fierce we got it on lock west coast represent west coast west coast now put your hands up aye aye ohohohohoh ohohohohohohoh   snoop dogg  katy perry california california girls california girls man california hahahaha california girls i really wish you all could be california girls
12,Katy Perry,Smile,Smile (Fan Edition),2020,2020-07-10,yeah i'm thankful scratch that baby i'm grateful gotta say it's really been a while but now i got back that smile smile i'm so thankful scratch that baby i'm grateful now you see me shine from a mile finally got back that smile smile   every day groundhog day goin' through motions felt so fake not myself not my best felt like i failed the test  pre but every tear has been a lesson rejection can be god's protection long hard road to get that redemption but no shortcuts to a blessin'   yeah i'm thankful scratch that baby i'm grateful gotta say it's really been a while but now i got back that smile smile i'm so thankful scratch that baby i'm grateful now you see me shine from a mile finally got back that smile smile   i'm 0 remodeled used to be dull now i sparkle had a piece of humble pie that ego check saved my life  pre now i got a smile like lionel richie big and bright need shades just to see me tryna stay alive just like i'm the bee gees oh woah a mona lisa masterpiece now i'm   yeah i'm thankful scratch that baby i'm grateful gotta say it's really been a while but now i got back that smile c'mon smile woo i'm so thankful scratch that baby i'm grateful so grateful now you see me shine from a mile finally got back that smile smile oh oh   i'm so thankful 'cause i finally 'cause i finally i'm so grateful 'cause i finally 'cause i finally oh   yeah i'm thankful scratch that baby i'm grateful gotta say it's really been a while but now i got back that smile woo smile i'm so thankful scratch that baby i'm grateful now you see me shine from a mile finally got back that smile smile oh oh   i'm so thankful 'cause i finally 'cause i finally smile oh i'm so grateful 'cause i finally 'cause i finally smile oh oh
13,Katy Perry,Daisies,Smile (Fan Edition),2020,2020-05-15,told them your dreams and they all started laughing i guess you're out of your mind 'til it actually happens  pre i'm the small town one in seven billion why can't it be me   they told me i was out there tried to knock me down took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies they said i'm going nowhere tried to count me out took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies   when did we all stop believing in magic why did we put all our hopes in a box in the attic  pre i'm the long shot i'm the hail mary why can't it be me   they told me i was out there tried to knock me down knock me down took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies they said i'm going nowhere tried to count me out took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies   hey hey oh cover me in daisies hey hey  pre i'm the small town one in seven billion why can't it be me   they told me i was out there tried to knock me down took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies they said i'm going nowhere tried to count me out count me out took those sticks and stones showed 'em i could build a house they tell me that i'm crazy but i'll never let 'em change me 'til they cover me in daisies daisies daisies
14,Katy Perry,Teenage Dream,Teenage Dream,2010,2010-07-23,you think i'm pretty without any makeup on you think i'm funny when i tell the punch line wrong i know you get me so i let my walls come down down before you met me i was alright but things were kinda heavy you brought me to life now every february you'll be my valentine valentine  pre let's go all the way tonight no regrets just love we can dance until we die you and i we'll be young forever   you make me feel like i'm living a teenage dream the way you turn me on i can't sleep let's run away and don't ever look back don't ever look back my heart stops when you look at me just one touch now baby i believe this is real so take a chance and don't ever look back don't ever look back   we drove to cali and got drunk on the beach got a motel and built a fort out of sheets i finally found you my missing puzzle piece i'm complete  pre let's go all the way tonight no regrets just love we can dance until we die you and i we'll be young forever   you make me feel like i'm living a teenage dream the way you turn me on i can't sleep let's run away and don't ever look back don't ever look back my heart stops when you look at me just one touch now baby i believe this is real so take a chance and don't ever look back don't ever look back   i'mma get your heart racing in my skintight jeans be your teenage dream tonight let you put your hands on me in my skintight jeans be your teenage dream tonight tonight tonight tonight tonight tonight tonight   you make me you make me feel like i'm living a teenage dream the way you turn me on i can't sleep let's run away and don't ever look back don't ever look back no my heart stops when you look at me just one touch now baby i believe this is real ohoh so take a chance and don't ever look back don't ever look back   i'mma get your heart racing in my skintight jeans be your teenage dream tonight let you put your hands on me in my skintight jeans be your teenage dream tonight tonight tonight tonight tonight tonight tonight  produced by dr luke benny blanco and max martin
15,Katy Perry,Witness,Witness,2017,2017-06-09,if i lost it all today would you stay could my love be enough to stimulate if shit hit the fan grenades got thrown would you still show oh could you go down with me to the mat could we get back up and eventually laugh roll eyes at highs cheers in the lows and stay in the flow whoa  pre 'cause i i only got this life and i ain't got the time no not to get it right oh   we're all just looking for connection yeah we all want to be seen i'm looking for someone who speaks my language someone to ride this ride with me can i get a witness witness will you be my witness witness i'm just looking for a witness in all of this looking for a witness to get me through this   when you tell me everything and there's no holes you can scroll through anything you've got the codes nothing to hide it's all in their eyes and we just know whoa  pre 'cause i i only got this life and i ain't got the time no not to get it right oh   we're all just looking for connection yeah we all want to be seen i'm looking for someone who speaks my language someone to ride this ride with me can i get a witness witness will you be my witness witness i'm just looking for a witness yeah in all of this oh looking for a witness to get me through this through this through this through this through this through this through this through this through this   will you be my witness could you be the one that speaks for me will you be my witness   we're all just looking for connection we're all just looking yeah we all want to be seen i'm looking for someone who speaks my language someone to ride this ride to ride this ride with me with me can i get a witness witness will you be my witness witness will you be my witness i'm just looking for a witness in all of this looking for a witness to get me through this   ohohohoh ah ohohohoh ohohoh oohooh hey ah ohohoh hey
16,Katy Perry,Hot n Cold,One of the Boys,2008,2008-06-17,you change your mind like a girl changes clothes yeah you pms like a bitch i would know and you overthink always speak cryptically i should know that you're no good for me   'cause you're hot then you're cold you're yes then you're no you're in then you're out you're up then you're down you're wrong when it's right it's black and it's white we fight we break up we kiss we make up you you don't really wanna stay no you but you don't really wanna go oh you're hot then you're cold you're yes then you're no you're in then you're out you're up then you're down   we used to be just like twins so in sync the same energy now's a dead battery used to laugh used to laugh 'bout nothing 'bout nothing now you're plain now you're plain boring boring i should know i should know that you're not gonna change   'cause you're hot then you're cold you're yes then you're no you're in then you're out you're up then you're down you're wrong when it's right it's black and it's white we fight we break up we kiss we make up you you don't really wanna stay no you but you don't really wanna go oh you're hot then you're cold you're yes then you're no you're in then you're out you're up then you're down   someone call the doctor got a case of a love bipolar stuck on a roller coaster can't get off this ride you change your mind like a girl changes clothes   'cause you're hot then you're cold you're yes then you're no you're in then you're out you're up then you're down you're wrong when it's right it's black and it's white we fight we break up we kiss we make up you're hot then you're cold you're yes then you're no you're in then you're out you're up then you're down you're wrong when it's right it's black and it's white we fight we break up we kiss we make up you you don't really wanna stay no you but you don't really wanna go oh you're hot then you're cold you're yes then you're no you're in then you're out you're up then you're down
17,Katy Perry,Never Worn White,Smile (Fan Edition),2020,2020-03-05,you love the hell out of me and heaven's where we could be i've stood on the edge of love but never took the leap and you took my armor off and did it delicately and i let my guard down to show you what's underneath  pre thank god that you were man enough to come answer my mama's prayers you asked the question i said yes but i'm scared   'cause i've never worn white but i wanna get it right yeah i really wanna try with you no i've never worn white but i'm standin' here tonight 'cause i really wanna say i do i do   see us in sixty years with a full family tree i do give my blood sweat and tears to reach our destiny i do 'cause love is a minefield let's take this war baby i do 'cause at the end of it all i choose you and you choose me i do  pre thank god i was woman enough to come answer your father's prayers you asked the question i could tell you were scared   'cause i've never worn white but i wanna get it right yeah i really wanna try with you no i've never worn white but i'm standin' here tonight 'cause i really wanna say i do   now let's dance with each other dance with each other mixing all of our colors it's so easy to surrender when you finally find forever   no i've never worn white no but i really wanna try with you yeah i've never worn white but i wanna get it right 'cause i really wanna say i do   'cause i do oh i do yeah yeah i do
18,Katy Perry,Last Friday Night (T.G.I.F.),Teenage Dream,2010,2010-08-24,there's a stranger in my bed there's a pounding in my head glitter all over the room pink flamingos in the pool i smell like a minibar dj's passed out in the yard barbies on the barbeque this a hickey or a bruise  pre pictures of last night ended up online i'm screwed oh well it's a blacked out blur but i'm pretty sure it ruled damn   last friday night yeah we danced on tabletops and we took too many shots think we kissed but i forgot last friday night yeah we maxed our credit cards and got kicked out of the bar so we hit the boulevard last friday night we went streaking in the park skinny dipping in the dark then had a ménage à trois last friday night yeah i think we broke the law always say we're gonna stopop oh whoa  post but this friday night do it all again but this friday night do it all again   trying to connect the dots don't know what to tell my boss think the city towed my car chandelier is on the floor ripped my favorite party dress warrant's out for my arrest think i need a ginger ale that was such an epic fail  pre pictures of last night ended up online i'm screwed oh well it's a blacked out blur but i'm pretty sure it ruled damn   last friday night yeah we danced on tabletops and we took too many shots think we kissed but i forgot last friday night yeah we maxed our credit cards and got kicked out of the bar so we hit the boulevard last friday night we went streaking in the park skinny dipping in the dark then had a ménage à trois last friday night yeah i think we broke the law always say we're gonna stopop oh whoa  post but this friday night do it all again do it all again this friday night do it all again do it all again this friday night   tgif tgif tgif tgif tgif tgif  saxophone    last friday night yeah we danced on tabletops and we took too many shots think we kissed but i forgot last friday night yeah we maxed our credit cards and got kicked out of the bar so we hit the boulevard last friday night we went streaking in the park skinny dipping in the dark then had a ménage à trois last friday night yeah i think we broke the law always say we're gonna stopop oh whoa  post but this friday night do it all again  produced by dr luke and max martin
19,Katy Perry,Birthday,PRISM,2013,2013-10-18,i heard you're feeling nothing's going right why don't you let me stop by the clock is ticking running out of time so we should party all night  pre  so cover your eyes i have a surprise i hope you got a healthy appetite if you wanna dance if you want it all you know that i'm the girl that you should call   boy when you're with me i'll give you a taste make it like your birthday every day i know you like it sweet so you can have your cake give you something good to celebrate  post so make a wish i'll make it like your birthday every day i'll be your gift give you something good to celebrate   pop your confetti pop your pérignon so hot and heavy 'til dawn i got you spinning like a disco ball all night they're playing your song  pre  we're living the life we're doing it right right you're never gonna be unsatisfied if you wanna dance if you want it all all you know that i'm the girl that you should call yeah   boy when you're with me i'll give you a taste make it like your birthday every day i know you like it sweet so you can have your cake give you something good to celebrate  post so make a wish i'll make it like your birthday every day i'll be i'll be your gift your gift give you something good to celebrate   happy birthday so let me get you in your birthday suit it's time to bring out the big balloons woo so let me get you in your birthday suit it's time to bring out the big big big big big big balloons   boy when you're with me i'll give you a taste oh baby i'll make it like your birthday every day i know you like it sweet so you can have your cake give you something good to celebrate celebrate now boy when you're with me i'll give you a taste celebrate now make it like your birthday every day woo i know you like it sweet so you can have your cake give you something good to celebrate  post so make a wish i'll make it like your birthday every day i'll be your gift give you something good to celebrate   happy birthday
